language,id,author_id,created_at,date,text,place_info__full_name,continent,latitude,longitude,place_info__place_type,attachments__media_keys__-,attachments__media_keys__001,attachments__media_keys__002,attachments__media_keys__003,attachments__media_keys__004,media_url
English,1375823965596356609,1161015483765854209,2021-03-27T14:56:09.000Z,"March 27, 2021",Little Grebe\nغطاس صغير\n\n#Jeddah #Makkah #SaudiArabia\n #جدة #مكة #السعودية\n\n#birds #wildlife #nature #photographer #ksa #travel #travelphotography #photo #photography @tswir @SaudiMagazine @IASArabia @sapracOrg @mshobrak @NCW_center @birdlife_me @_OSME @global_birding @Team_eBird https://t.co/YRF9byJHkG,"Jeddah, Kingdom of Saudi Arabia",Asia,21.58571075,39.25412865,city,,3_1375823961511096320,,,,https://pbs.twimg.com/media/ExfomoNW8AAIBPG.jpg
English,1375822345374474245,1197727614565154821,2021-03-27T14:49:43.000Z,"March 27, 2021","Jenny lake is a great day hiking spot in Grand Teton NP, we decided to hike around the entire lake which is 9+ miles if you add on inspiration point (which we suggest you do). Want to see wildlife but miss the big summer crowds and lines? Visit in September! https://t.co/DqZPbTkPKV",Grand Teton National Park,North America,43.81316285,-110.6493187,poi,,3_1375822330329395204,3_1375822330329370627,3_1375822330329407492,3_1375822330350329857,https://pbs.twimg.com/media/ExfnHrlVcAQ9HZP.jpg
English,1375820097734934532,4510360332,2021-03-27T14:40:47.000Z,"March 27, 2021",❄️Winter ❤️Loves 🌸Spring! \n\nWhat better way to spend #caturday than rolling in fresh spring grass 🤗 It’s a perfect day to get outside and enjoy this beautiful weather visiting Winter and all her friends at Wildlife World! 😃\n\n#familyfun #getoutside #zooweather #westvalleyaz https://t.co/EHuvfDJBYW,"Arizona, USA",North America,34.16825365,-111.9317109,admin,,3_1375820093884526592,,,,https://pbs.twimg.com/media/ExflFgLU8AAdk6p.jpg
English,1375818678931980289,825075777502846977,2021-03-27T14:35:09.000Z,"March 27, 2021",Bird Photography specialist in photographic Safari's.\n\nhttps://t.co/h8Hk8PAMNc \n\n#wildlifephotography #safari #birding #birdingholidays #birdphotography #wildlifehides #wildlifeholidays #twitternaturecommunity #canon #bluetit #travel #touroperator @Natwalk101 @lovelifechrisp https://t.co/SuG1famTIK,"Totton, England",Europe,50.9184667,-1.5011952,city,,3_1375818676696408072,,,,https://pbs.twimg.com/media/ExfjzAvWYAgIjlm.jpg
English,1375817515167715329,46014581,2021-03-27T14:30:31.000Z,"March 27, 2021","We have pledged 2 switch off our exterior signage lighting, dim, turn off non-essential interior lighting this 🌏Earth Hour 2 show that we want a healthy natural world we can all rely on, and support efforts 2 save our wildlife, save our forests and save ourselves. #CONNECT2EARTH https://t.co/Agr6FVmJn5",The Westin Kuala Lumpur,Asia,3.147848937,101.7145371,poi,,3_1375817510897868808,,,,https://pbs.twimg.com/media/ExfivJzUYAgnDrX.jpg
English,1375817189803036675,773196935293460484,2021-03-27T14:29:14.000Z,"March 27, 2021",@Black1970Gary @WWFScotland @NatureUK @wildlife_birds @SIBirdClub Aww he is a stunner 🥰🥰🥰 Beautiful shot,"Time, Norge",Europe,58.70731595,5.7671454,city,,,,,,
English,1375817177312415747,1369263742618382341,2021-03-27T14:29:11.000Z,"March 27, 2021",Sprawdź to... 👀 https://t.co/oDACGyo52f\n#saola #endangered #animals #wildlife #clothing #tshirt #ecofriendly #conservation #SmallBusiness #vega #peta #plasticfree #ethical #talkswild #nature #species #bournemouth #england #garment,"Bournemouth, England",Europe,50.7422682,-1.85260705,city,,,,,,
English,1375816727670484994,3438974139,2021-03-27T14:27:23.000Z,"March 27, 2021",Bird Photography specialist in photographic Safari's\n\nhttps://t.co/Hzyj7y9D8A \n\n#wildlifephotography #safari  #birdingholidays #tits #photography #PhotoOfTheDay #birdphotography #wildlifehides #wildlifeholidays #twitternaturecommunity #canon #travel #touroperator @Animal_Watch https://t.co/NMEZZOGXHN,"Totton, England",Europe,50.9184667,-1.5011952,city,,3_1375816725699117059,,,,https://pbs.twimg.com/media/ExfiBctWQAMna-Y.jpg
English,1375816664449703937,44726842,2021-03-27T14:27:08.000Z,"March 27, 2021",Walk to Alexandra park. Took my camera for wildlife photos. 😊 \n\nCheck out my activity on Strava: https://t.co/FRPgDHXIgi https://t.co/bF4sHA1Wb3,"Stockport, England",Europe,53.4146085,-2.1556405,city,,3_1375816662209953799,,,,https://pbs.twimg.com/media/Exfh9wMWgAcWpow.jpg
English,1375813844594012168,216233934,2021-03-27T14:15:56.000Z,"March 27, 2021",Ya estamos casi listos para la gran Premier por YouTube #JuanLuis ⚡ #FlorDePiedra 🌺🌿 👉 #Holbox 🌴🌊🦝🌊🌊 #SaveTheMapaches 💕🦝🦝🌴💚\n#AnimalRights 🙌\n#WildLife 🌴🦝🌴🐊🌊🦢🌊\n#AnimalesFantásticos 🙉\n#AnimalLovers 💕🌊🦈🌊\n#Biodiversidad 🦎🏵️🦋🌼🐠🌊🐦\n#Manglares 🌴🌴🐊🌴🌊 https://t.co/uKVpPZHHbl,"Zapopan, Jalisco",North America,20.7906572,-103.4847745,city,,7_1375813773794160643,,,,https://pbs.twimg.com/ext_tw_video_thumb/1375813773794160643/pu/img/a8-yRueTfLwXhFrS.jpg
English,1375813749005643778,803904314,2021-03-27T14:15:33.000Z,"March 27, 2021","""NORTHERN DREAMS"" https://t.co/Fw5E4NhtJt #CanadianGeographic #NationalGeographic #AlgonquinPark #Wilderness #SmokeLake #Beautiful #Wildlife #Spring #OntarioParks #PicOfTheDay #Travel #Nature #Muskoka #Huntsville #Gravenhurst #Photography #Art #Earth 🌎☀️😎✌️👍🌲🌲🍁📸🐾🐾♥️🏆😎 https://t.co/b0Uj46m9oL","Ontario, Canada",North America,49.2643635,-84.7476405,admin,,3_1375813734686359554,,,,https://pbs.twimg.com/media/ExffTWUVgAIkSeB.jpg
English,1375812846324441091,23205264,2021-03-27T14:11:58.000Z,"March 27, 2021",#WildLife ....\n\n#Environment #MentalHealth #Marijuana #MedicalMarijuana #Cannabis #Indica #Sativa #CBD #FindYour420 #Ocala #Florida https://t.co/1ErQvwmUgf,"Ocala, FL",North America,29.1202225,-82.16086565,city,,3_1375812844684509187,,,,https://pbs.twimg.com/media/ExfefizXAAM06NB.jpg
English,1375810381734686722,18544973,2021-03-27T14:02:10.000Z,"March 27, 2021","Anyone else enjoying #salamander season so far? The frogs haven't come out in my area yet, but the Spotted Salamanders are doing their thing!\n\n#wildlife #herping #herper #salamanders https://t.co/2fcCqtdet5","Mississauga, Ontario",North America,43.555244,-79.616073,city,,7_1375810362218577925,,,,https://pbs.twimg.com/ext_tw_video_thumb/1375810362218577925/pu/img/nDUZPXDWJob1W3k8.jpg
English,1375809747740459009,23205264,2021-03-27T13:59:39.000Z,"March 27, 2021",Are You Paying Attention ?\n\n#Environment #Wildlife #MentalHealth #Marijuana #MedicalMarijuana #Cannabis #Indica #Sativa #CBD #FindYour420 #Ocala #Florida https://t.co/LehMQhsrmJ,"Ocala, FL",North America,29.1202225,-82.16086565,city,,3_1375809745962029058,,,,https://pbs.twimg.com/media/ExfbrLKWUAI6kHr.jpg
English,1375808699621462023,46014581,2021-03-27T13:55:29.000Z,"March 27, 2021","We have pledged 2 switch off our exterior signage lighting, dim, turn off non-essential interior lighting this 🌏Earth Hour 2 show that we want a healthy natural world we can all rely on, and support efforts 2 save our wildlife, save our forests and save ourselves.\n#CONNECT2EARTH https://t.co/5rbK7FBSIE",The Westin Kuala Lumpur,Asia,3.147848937,101.7145371,poi,,3_1375808691841081348,,,,https://pbs.twimg.com/media/Exfat0QVIAQVDDh.jpg
English,1375805164024651783,320792004,2021-03-27T13:41:26.000Z,"March 27, 2021","#Forest #wildlife #wildlifephotography #pannatigerreserve #love @ Panna Tiger Reserve, Madhya Pradesh https://t.co/Meap30mUEH","Madhya Pradesh, India",Asia,24.73041762,80.01031669,admin,,,,,,
English,1375798706860081154,300379965,2021-03-27T13:15:47.000Z,"March 27, 2021",Government delays to a huge bottle recycling scheme are putting UK wildlife at risk https://t.co/Uf3VaT68W0,"Lambeth, London",Europe,51.4603395,-0.115406,city,,,,,,
English,1375792830543769605,390628590,2021-03-27T12:52:26.000Z,"March 27, 2021",Ok so #FatBallCam is ready to capture wildlife visitors on this beautiful sunny #saturday I shall report back later #birdwatching #SaturdaySocial #wildlife @BetterBankside https://t.co/EHW4lVXyP8,"Camberwell, London",Europe,51.46468585,-0.07060315,city,,3_1375792827356094470,,,,https://pbs.twimg.com/media/ExfMSYcXIAYDexz.jpg
English,1375791756348850176,43289403,2021-03-27T12:48:10.000Z,"March 27, 2021",Indian Grey #Hornbill. #okhlabirdsanctuary \n\n#IndiAves #BirdsSeenIn2021 #TwitterNatureCommunity #ThePhotoHour #birdwatching #birdlovers #BBCWildlifePOTD #birdphotography #birding #birds #birdsofindia #nikon #D7500 #70300mm #wildlife #wildlifephotography #naturelovers @Avibase https://t.co/9VpE7tPuWN,"Noida, India",Asia,28.545556,77.498726,city,,3_1375791741396082689,,,,https://pbs.twimg.com/media/ExfLTK7UYAEulpd.jpg
English,1375791602564751363,307571500,2021-03-27T12:47:33.000Z,"March 27, 2021","@james_wildlife Oh, shal,ll have to Google. Many thanks 😊","Hemel Hempstead, East",Europe,51.7522795,-0.4675697,city,,,,,,
English,1375790908751351810,78534643,2021-03-27T12:44:48.000Z,"March 27, 2021",Baru saja mengirim foto @ Tambling Wildlife Nature Conservation https://t.co/Vv2KuKOWLC,"Pesisir Selatan, Indonesia",Asia,-5.91611,104.556,city,,,,,,
English,1375790820507402246,1019944893186215936,2021-03-27T12:44:27.000Z,"March 27, 2021",Amazing how beavers blend in to their environment #nature  #wildlife  #SpringIsComing #wildlifephotography #blogto #torontolife #animals #beavers #photography #conservation #parks #wildlifephotography #wildlife #breakfreewitholympus @HenrysCamera @getolympus @NatGeoPhotos https://t.co/ig6A5xx5DA,"Toronto, Ontario",North America,43.629311,-79.2725695,city,,3_1375790816191471620,3_1375790816023736332,3_1375790816027885569,,https://pbs.twimg.com/media/ExfKdURWYAQho7O.jpg
English,1375789500836757512,78534643,2021-03-27T12:39:12.000Z,"March 27, 2021",Baru saja mengirim foto @ Tambling Wildlife Nature Conservation https://t.co/SMdppmGMAn,"Pesisir Selatan, Indonesia",Asia,-5.91611,104.556,city,,,,,,
English,1375786727969808384,321688803,2021-03-27T12:28:11.000Z,"March 27, 2021","Good afternoon\n#Somewhere_only_we_know \n\n#outsider,  #countryside ,#FARfromHUMANS ,#winter ,#nature ,#naturephotography,#plantas ,#plants #wildlife,#getaway\n\nhttps://t.co/x24T63YKmD https://t.co/0m11yWJZVr","Salamanca, Spain",Europe,40.9667,-5.65,city,,,,,,
English,1375784037265121281,1125443593085358082,2021-03-27T12:17:29.000Z,"March 27, 2021","Yes. It is invasive human intrusion into wildlife habitats as pictured, and execrable market practices generates zoonosis. Stop exploitation? Stop pandemics. It is the *relation* between wildlife and Homo sapiens causes disease not the species per se. https://t.co/rSJq2sc75K","Leicester, England",Europe,52.6262635,-1.13067,city,,,,,,
English,1375780291994861571,1125443593085358082,2021-03-27T12:02:37.000Z,"March 27, 2021",I just signed a @theactionnet petition: CITES - Close the Loophole that allows hunters to kill endangered wildlife. Sign here: https://t.co/yH7DqmQSsN #CITES #BanTrophyHunting,"Leicester, England",Europe,52.6262635,-1.13067,city,,,,,,
English,1375776000257167361,70059712,2021-03-27T11:45:33.000Z,"March 27, 2021",Rådyr #rådyr #roedeer #nrkinnlandet #kolbu #toten #norge #norway #nrknatur #dyreliv #wildlife @ Kolbu https://t.co/XyIqQougLz,"Vestre Toten, Norge",Europe,60.65282117,10.74116572,city,,,,,,
English,1375775767188148228,701866006776586240,2021-03-27T11:44:38.000Z,"March 27, 2021","Please retweet. Please do NOT bring portable BBQs to #Dovestone - They pose a serious risk to the public, wildlife and the landscape. Our marshals will extinguish all BBQs &amp; fires. #oldham #greenfield #uppermill #saddleworthmoor #saddleworth https://t.co/6jpDuEIbPu","Oldham, England",Europe,53.5428655,-2.1168695,city,,3_1375775761861337091,,,,https://pbs.twimg.com/media/Exe8xChWYAMQeEi.jpg
English,1375774680154529795,45524927,2021-03-27T11:40:19.000Z,"March 27, 2021",@JackDAshby And it wasn't theirs! (They then thought to check &amp; their bird was virtuously at home in their pony paddock). Finally @RSPCA_Frontline found the pony trailer one a place at a wildlife park and the finder got her trailer back,"Cambridge, England",Europe,52.20097375,0.1359161,city,,,,,,
English,1375773598074298368,1568221544,2021-03-27T11:36:01.000Z,"March 27, 2021","@DoctorKarl Reading an interesting review of research from the United States EPA (1980) on the ‘effects of noise on wildlife and animals’. Was wondering, has there been a similar study specific to Aus animals/do we know what decibels affect native animals?","New South Wales, Australia",Australia,-32.83103996,150.0543468,admin,,,,,,
English,1375767348703944705,584325847,2021-03-27T11:11:11.000Z,"March 27, 2021",@Alaska5000 just needs a 24/7 Livestream camera like the wildlife parks have. It just plays Rugirl on repeat and every time a new cast announcement happens she pops up and adds to it haha #racechaser @racechaserpod,"Sydney, New South Wales",Australia,-33.848244,150.9319748,city,,,,,,
English,1375763614360076292,1125443593085358082,2021-03-27T10:56:20.000Z,"March 27, 2021",I just signed a @theactionnet petition: CITES - Close the Loophole that allows hunters to kill endangered wildlife. Sign here: https://t.co/yH7DqmQSsN #CITES #BanTrophyHunting,"Leicester, England",Europe,52.6262635,-1.13067,city,,,,,,
English,1375762927064510464,3288799172,2021-03-27T10:53:36.000Z,"March 27, 2021","@MahaForest @MSgnp sharing important rescue data in and around Mumbai. With high success rate of safe rescues of leopards, macaques, deers, snakes to nme a few. The national park over the years has ensured to save as many wildlife they can in the city. https://t.co/br9Fsc5OLc","Mumbai, India",Asia,19.17414,72.874244,city,,3_1375762923096698882,,,,https://pbs.twimg.com/media/ExexFuZU8AIe9Cu.jpg
English,1375761520819372032,240184267,2021-03-27T10:48:01.000Z,"March 27, 2021",Dartmoor this morning. This land is for sale - 3k acres - it may have  a haunting beauty but it is a desert. How wonderful it would be to return the wildlife and woodland to this land. Hard to see how we have any authority to push for forest conservation around the world if don’t https://t.co/OQy7TaqVeh,Avon Dam,Europe,50.472582,-3.863893,poi,,3_1375761338216157185,3_1375761338744643589,3_1375761338383863808,3_1375761338568474624,https://pbs.twimg.com/media/ExevpeQXEAE2i9-.jpg
English,1375760778926546944,193724771,2021-03-27T10:45:04.000Z,"March 27, 2021","@Black1970Gary @welfare_one @WWFScotland @NatureUK @wildlife_birds @SIBirdClub You're welcome, Gary.😀","Hyderabad, India",Asia,17.38864945,78.4650943,city,,,,,,
English,1375760627440918533,1305903519673671680,2021-03-27T10:44:28.000Z,"March 27, 2021",🐘 Giants crossing the roads!! Explore Sathyamangalam forest\n\n#animal #Wildlife #naturephotography https://t.co/0DWuvqXnXQ,Veerappan Zone,Asia,11.50695195,77.2109957,poi,,3_1375760613251633154,,,,https://pbs.twimg.com/media/Exeu_RjWUAIrY5o.jpg
English,1375760242877825027,5425812,2021-03-27T10:42:56.000Z,"March 27, 2021","@guardian We used to get large numbers of sand martins nesting in the sand quarries near us but as the sand has been mined out, the shear faces they preferred have gone - and so have the martins. A rare instance of where an industrial activity benefitted wildlife.","East, England",Europe,52.22045054,0.511578099,admin,,,,,,
English,1375759803176263686,1270681167025655809,2021-03-27T10:41:12.000Z,"March 27, 2021",Ruling Her Territory...! \n.\n. \nT6 Fairy Female Tigress From Umred Karhandla wildlife Sanctuary. \n. \n#hardikpatelphotography #tiger #tigers #wildlifephotography #wildlife #wildlifephotographer #photograghy #photographer  @Discovery @BBCEarth @NatGeoIndia @NatGeo @DiscoveryIN https://t.co/7DrcCzNxmD,"Umred, India",Asia,20.84728,79.322671,city,,3_1375759754320994309,,,,https://pbs.twimg.com/media/ExeuNRyU4AUm2qj.jpg
English,1375759420282429440,193724771,2021-03-27T10:39:40.000Z,"March 27, 2021",@Black1970Gary @welfare_one @WWFScotland @NatureUK @wildlife_birds @SIBirdClub That's a pretty one with the gold crest.,"Hyderabad, India",Asia,17.38864945,78.4650943,city,,,,,,
English,1375756116135714822,527865347,2021-03-27T10:26:33.000Z,"March 27, 2021","I do have a YouTube channel too, where I post a little nature video now and then. I hope to be expanding on this through out the year. #nature #wildlife \n\nHere is the link to my latest video:\nhttps://t.co/CntF5wRkBa https://t.co/gXlIxcakZv","Ely, England",Europe,52.4008822,0.2619012,city,,3_1375756112595652609,,,,https://pbs.twimg.com/media/Exeq5TTWEAEpd1u.jpg
English,1375755823553642498,851443725444292609,2021-03-27T10:25:23.000Z,"March 27, 2021","encompassing historic, cultural and heritage sites, to sun-kissed coastlines, beaches, breathtaking waterfalls, natural springs, the grandeur of festivals, wildlife and magnificent plateaus.\n\n#TourNigeria ™\n#NigerianFlavours ™\n#DomesticTourism\n#Technology \n#DGNTDC\n#Nigeria","Abuja, Nigeria",Africa,9.07366385,7.42409415,city,,,,,,
English,1375754869185863683,773196935293460484,2021-03-27T10:21:35.000Z,"March 27, 2021","@nikon_wildlife Thank you so much, first time i have seen them so i was so happy❤","Time, Norge",Europe,58.70731595,5.7671454,city,,,,,,
English,1375754756283637770,773196935293460484,2021-03-27T10:21:08.000Z,"March 27, 2021",@nikon_wildlife Thank you so much 💜💜💜,"Time, Norge",Europe,58.70731595,5.7671454,city,,,,,,
English,1375753590409728003,2167820815,2021-03-27T10:16:30.000Z,"March 27, 2021","https://t.co/85mhmMWiNa\n\nWhy get locked up, explore Nairobi National Park to it's entirelity.\n\n*Travel *Experience *Connect\n\n#Gamesafari #Gamedrives #Wildlife #Parks #NairobiNationalpark #tourskenya #magicalkenya🇰🇪 https://t.co/ZCSbBcSYP7",Kenya,Africa,-0.0678138,37.90518385,country,,3_1375753577617063937,,,,https://pbs.twimg.com/media/ExeolvxWgAEO9_J.jpg
English,1375753504493428736,60853673,2021-03-27T10:16:10.000Z,"March 27, 2021","@DrSoumyadeepB @Siba_TNIE @XpressOdisha @NewIndianXpress There are such things as ethics, sensibility and sensitivity. An ethical journalist, for example, would never report the identity of a child sex abuse victim. Guidelines have been issued against reporting wildlife contraband price by the government as well.","Bhubaneshwar, India",Asia,20.2491085,85.853412,city,,,,,,
English,1375750965039656960,2778616972,2021-03-27T10:06:04.000Z,"March 27, 2021",@MarkHillMBE Wow amazing Phez is a super training coach \nThis is well so unusual to see nature birds like a pheasant interacting probably wants paying for his skills with a handful of seed lol\nIt's good to have wildlife friends like my birds in roof who I watch video and feed play music,"Fair Oak, England",Europe,50.96889005,-1.312817,city,,,,,,
English,1375750170382639104,70710835,2021-03-27T10:02:55.000Z,"March 27, 2021","#GlueTraps\nIt is an offence under the Wildlife and Countryside Act 1981 to intentionally catch , kill or injure wild birds using glue traps. \n#TheseCruelTrapsMustBeBanned","South Woodham Ferrers, East",Europe,51.6441951,0.6115011,city,,,,,,
English,1375748631203041280,223631801,2021-03-27T09:56:48.000Z,"March 27, 2021","I can put up a nice landscape or wildlife image on here, and occasionally they get a lot of likes, like my pinned tweet. \n\nHowever yesterday I put up a picture of some pies and my feed goes mental 🤷‍♂️😂","Stonehaven, Scotland",Europe,56.9663061,-2.219349,city,,,,,,
English,1375747281593507840,1274303751151648768,2021-03-27T09:51:26.000Z,"March 27, 2021","@Blazespage Yes, one of the upsides of this awful thing. Probably the only upside actually, nature recovering and burgeoning. We see it too, in a very small way, birds and wildlife flourishing. No jets from/to Glasgow airport. Winners and losers always....😟😃","Scotland, United Kingdom",Europe,57.73945396,-4.200440999,admin,,,,,,
English,1375747204216987649,128257189,2021-03-27T09:51:08.000Z,"March 27, 2021",Ask the Prime Minster to take direct action to stop houses being built on essential wildlife corridors including one linking one of the UKs most ecological sites @KneppSafaris with St Leonard's forest and beyond https://t.co/kUiuR8FOwg @BorisJohnson @RobertJenrick @HorshamDC,"Grouville, Jersey",Europe,49.18322495,-2.0504225,city,,,,,,
English,1375746601604407297,3924209712,2021-03-27T09:48:44.000Z,"March 27, 2021","@MetalGi38798047 @Wewillrocku66 @LuisLuiskiss1 @TheComicHunter @BlyssLv @hostilerage @Jiyata @RStanteiski @Irena27894116 @puhinnalle_ @Britton65Sam @ronniebellze1 @marcosE5150 @GibsonGothMan @ManeatGrass @mtlkeith @nearly_departed @Midnight_Furie @Shawnkin3 @DavidDiehl20 @Jo_Lloyd8 @1dirtypixie @nemesis_aj @The_Brastard @Butterfly99Blue @UrMidnight You know at all Aussie airports there are signs as One exits that's have advice Don't molest the wildlife, Best set Your mind to working because a good life isn't free and this gem If You packed an American Attitude turn around and reboard.\nOff Mi Island!.","Los Angeles, CA",North America,34.0207895,-118.4119065,city,,,,,,
English,1375746523972186115,121198520,2021-03-27T09:48:26.000Z,"March 27, 2021","@martinbland90 We will still flail it every four years Martin but do so on rotation.  That way wildlife wins and the hedge remains in good order, shape and condition for breeding birds!","Sharow, England",Europe,54.141797,-1.5017645,city,,,,,,
English,1375743982819479554,111613053,2021-03-27T09:38:20.000Z,"March 27, 2021","One of my favourite accounts on the bird app (befittingly, it quite literally often mentions all sorts of birds). @Leb_Wildlife does such great work and gives us a glimpse into the astonishingly wide variety of wildlife we have in this country and what we can do to protect it https://t.co/oXhPcNTVcn",Lebanon,Asia,33.8733656,35.8495147,country,,,,,,
English,1375741544230191108,1370144916274298884,2021-03-27T09:28:38.000Z,"March 27, 2021",Chance encounter on a walk up to Alcock Tarn🙂🙂 #LakeDistrict #lakedistrict_photography #cumbria #lakedistrictnationalpark #outdoorphotography #fujifilm #fujifilm_xseries #wildlifephotography #deer_photography #nature #ukdeer #deerphotography #wildlifephotography #wildlife https://t.co/7PQKhsJNwI,"North West, England",Europe,54.06800503,-2.775131491,admin,,3_1375741500894613504,3_1375741514094145539,3_1375741526832209922,3_1375741540836986882,https://pbs.twimg.com/media/ExedmyeWEAA19Jx.jpg
English,1375741145481814019,1344130426844037121,2021-03-27T09:27:03.000Z,"March 27, 2021","Anak Gajah ini namanya MONA, umur 17 tahun. Dia baik dan jinak. Ayok jalan2 ke Kebun binatang Lombok Utara. Lombok Wildlife Park https://t.co/4zknXal9Ze",wildlife park,Asia,-8.389371,116.12825,poi,,3_1375741122308280328,,,,https://pbs.twimg.com/media/ExedQwIVEAgvOib.jpg
English,1375741088984539137,940213527398305792,2021-03-27T09:26:50.000Z,"March 27, 2021",Safe wildlife and surrounding species to safely sustain your life with joy and peace https://t.co/p3kInk0Ivi,Bhutan,Asia,27.51138215,90.4413398,country,,,,,,
English,1375739712791576576,2603814623,2021-03-27T09:21:22.000Z,"March 27, 2021",Nah my girl living in the countryside means I discover the maddest wildlife bmt,"Bishop's Stortford, East",Europe,51.8663112,0.15974895,city,,,,,,
English,1375738101465808897,1115701877348245505,2021-03-27T09:14:58.000Z,"March 27, 2021",We are really excited to be part of the @BBNatureRecover project with the @BISBrecon1 and @BreconBeaconsNP monitoring animal visitors (day &amp; night) within the #breconbeaconsnationalpark\n\nWe will share images of any wildlife visitors to @WyeBythe\n\n#naturerecovery\n#ukwildlife https://t.co/3SoBx8GOri,"Wales, United Kingdom",Europe,52.40443595,-4.00161693,admin,,3_1375738098353643520,,,,https://pbs.twimg.com/media/ExeagvBXIAAHC1w.jpg
English,1375737799958097921,60853673,2021-03-27T09:13:46.000Z,"March 27, 2021",@Siba_TNIE @XpressOdisha @NewIndianXpress Please avoid mentioning market values of wildlife contraband.,"Bhubaneshwar, India",Asia,20.2491085,85.853412,city,,,,,,
English,1375732829066170369,1374729650966990849,2021-03-27T08:54:00.000Z,"March 27, 2021",@nikon_wildlife Love this 😍,"Thane, India",Asia,19.3775165,72.91801,city,,,,,,
English,1375732740633415683,1374729650966990849,2021-03-27T08:53:39.000Z,"March 27, 2021",@nikon_wildlife This is really beautiful,"Thane, India",Asia,19.3775165,72.91801,city,,,,,,
English,1375728251314741253,3309840273,2021-03-27T08:35:49.000Z,"March 27, 2021","This is a moment from a very intense fight between two male Oribi. I presume it was a territorial battle, and it looked very serious with both parties taking some heavy blows and bleeding quite a bite.\n\n#ProtectYourTerritory #Travel #Wildlife #Earthplanet #VisitTanzania #Africa https://t.co/AkFXjhgbUu",True Views,Africa,-3.354804,37.341452,poi,,3_1375728222424330240,,,,https://pbs.twimg.com/media/ExeRh4UU8AA5cz7.jpg
English,1375727881834405890,862057099,2021-03-27T08:34:21.000Z,"March 27, 2021",https://t.co/ca9rrK1NFP cover of @SaraBareilles 'Gravity' - transposed tone down to cut back on howling wildlife. https://t.co/4vwbOAB4qc,"Rochester, South East",Europe,51.36433785,0.51854575,city,,3_1375727878755782656,,,,https://pbs.twimg.com/media/ExeRN4DXEAAq0M1.jpg
English,1375725521280065538,1585983308,2021-03-27T08:24:58.000Z,"March 27, 2021","Bush babies at Bushbaby Lodge, Hluhluwe. One of our little wow moments while we were there. They move so fast, it’s difficult to get a decent photo, especially in the dark. #wildlife #SouthAfrica https://t.co/mgHDaBjyrS","Johannesburg, South Africa",Africa,-26.2761385,27.96809805,city,,3_1375725513008877568,3_1375725513008947202,3_1375725513013129216,3_1375725513046683651,https://pbs.twimg.com/media/ExePEK9WEAA5VpA.jpg
English,1375722988448911363,607637916,2021-03-27T08:14:54.000Z,"March 27, 2021",@Beeron1030 @JuliaBradbury 1. The pandemic has shown we don't need to go to London for meetings.\n2. Here is the Wildlife Trusts analysis\nhttps://t.co/iJDVj69pS8.,"Biddulph, England",Europe,53.1128885,-2.1759025,city,,,,,,
English,1375722535472533504,21237187,2021-03-27T08:13:06.000Z,"March 27, 2021",I absolutely love where I live. Lovely stroll this morning and left the first footprints on the sand and saw some beautiful wildlife. https://t.co/KapFI6X9be,Torquay Harbour,Europe,50.45892475,-3.525495529,poi,,3_1375722519068606468,3_1375722519076999172,3_1375722519118893056,3_1375722519567667202,https://pbs.twimg.com/media/ExeMV5qXAAQeVQb.jpg
English,1375720602108067842,871692228506288130,2021-03-27T08:05:25.000Z,"March 27, 2021",Is there really no better/ alternative site for new housing in Horsham? @knepp is nationally significant @HorshamDC @CPRESussex #biodiversitydecline #wildlife #natureforpeople @isabella_tree https://t.co/p4XSlnTFZr,"Farncombe, England",Europe,51.19909515,-0.61973315,city,,3_1375720588715655169,,,,https://pbs.twimg.com/media/ExeKliiWgAEikLI.jpg
English,1375714822524911618,2542472735,2021-03-27T07:42:27.000Z,"March 27, 2021","Traditional African clothing are different styles inspired by culture, languages,wildlife,nature,food and music. This one here is known as Kikoi, as much as they're many and different in colours, this represents Uganda. That's why I selected it for Jada Coffee Uniform. https://t.co/kP9yAXHLQ7","Kampala, Uganda",Africa,0.28926745,32.56916015,admin,,3_1375714807198941187,3_1375714819010101250,,,https://pbs.twimg.com/media/ExeFVAtWgAMtO4R.jpg
English,1375714335578800128,1012082053,2021-03-27T07:40:31.000Z,"March 27, 2021","@Catladydawn Oh it’s my pleasure, there’s nothing more peaceful than sitting watching and waiting for wildlife","South East, England",Europe,51.38544574,-0.252753969,admin,,,,,,
English,1375710305280536583,774145904353828864,2021-03-27T07:24:30.000Z,"March 27, 2021",Morning! 🥰 Out on another dawney this morning! 🙌 Early mornings really are the best time for wildlife - only thing is that it’s SO busy it’s hard to know where to point the camera! 🙈😂 Captured this lovely goldfinch though! 😍 Hope you all have a fab day!\n\n#Cornwall \n#birds https://t.co/bjz8493E1p,"Newquay, England",Europe,50.4155726,-5.075986,city,,3_1375710300801015813,,,,https://pbs.twimg.com/media/ExeBOtEXIAUuYrC.jpg
English,1375709985821372418,1140142371314831360,2021-03-27T07:23:14.000Z,"March 27, 2021",Private Boat ride on Kazinga Channel in Queen Elizabeth national park...dotted with wildlife and more.\n\n#QueenElizabethNationalPark  #Adventure #alivesafarisltd https://t.co/kAE6k5PIbq,"Wakiso, Uganda",Africa,0.2186418,32.4379982,admin,,3_1375709972051415040,,,,https://pbs.twimg.com/media/ExeA7kYWUAALKOm.jpg
